company_name,listing_date,corp_code,stock_code,rcept_no,report_nm,track_type,discount_rate_low_pct,discount_rate_high_pct,discount_rate_mid_pct,price_band_low,price_band_high,band_midpoint,final_offering_price,price_vs_mid,net_income_mn,net_income_bn,peer_per,valuation_model,per_stock_value,total_shares,offering_shares,offering_amount,discount_rate_xml_low,discount_rate_xml_high,discount_rate_xml_mid,listing_market,is_tech_special,is_growth_special,filled_key_fields,extraction_status,xml_size,discount_rate_implied,discount_rate_diff,data_quality_flag,net_income_type,institutional_ratio,retail_ratio,discount_rate_xml_source,dart_revenue_bn,dart_op_income_bn,dart_net_income_bn,dart_assets_bn,dart_equity_bn,dart_bsns_year,dart_reprt_code,dart_debt_ratio,dart_op_margin,net_income_source,source_dataset,crawling_sector,crawling_industry,crawling_summary,crawling_source_url,crawling_collected_at,crawling_status,segment_bio,segment_healthcare,segment_software,segment_ai,segment_robotics,segment_semiconductor,segment_materials,segment_manufacturing,segment_mobility,segment_fintech,segment_deeptech,segment_platform,segment_consumer,segment_unknown
이노시뮬레이션,2023-07-06,965318,274400,20230626000073,[발행조건확정]증권신고서(지분증권),general,29.9,39.2,34.55,13000.0,15000.0,14000.0,15000.0,0.0714,,,,PER,21390.0,,900000.0,13500000000.0,29.87,39.22,34.545,코스닥,0.0,0.0,3.0,partial,342535.0,29.8738,0.005,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 IT 서비스,소프트웨어,"동사는 2000년에 설립된 스마트 모빌리티를 위한 XR 솔루션 기업으로, 2023년 기술성장기업으로 코스닥에 상장함. 디지털 트윈 기반으로 국방 훈련 시뮬레이터, 스마트 모빌리티 시뮬레이터, AI 시뮬레이션 플랫폼, VILS 실차 검증 기술을 핵심 사업으로 진행함. 한화에어로스페이스, 현대로템과 협력하여 K9 자주포, K2 전차 등 XR 기반 방산 시뮬레이터 사업을 확장하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=274400,2026-06-09T18:54:25,ok,0,0,1,1,0,0,0,0,1,0,0,1,0,0
이닉스,2024-02-01,338170,452400,20240119000136,[발행조건확정]증권신고서(지분증권),general,21.93,34.71,28.32,9200.0,11000.0,10100.0,14000.0,0.3861,,110.1933,,PER,14090.0,,3000000.0,42000000000.0,21.93,34.71,28.32,코스닥,0.0,0.0,3.0,partial,612198.0,0.6388,0.0,OK,,,,,1188.8959,107.8562,110.1933,924.3158,807.952,2023.0,11011.0,14.4,9.07,dart_api,peer_group_features_enriched.csv,코스닥 운송장비·부품,전기제품,"동사는 1984년 설립하여 2024년 코스닥에 상장된 전기차 이차전지 부품 전문업체임. 파우치 배터리의 효율, 수명 증진 및 안전성을 보완하는 배터리셀 패드와 내화소재를 현대모비스, SK On, 폭스바겐에 공급하여 독일자동차협회의 까다로운 기준과 품질 환경을 갖추고 있음. 자체 개발제품의 성능 검증을 위한 내화성능 시험실과 설비를 보유, 미국 신공장을 완공해 글로벌 시장 진출을 본격화하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=452400,2026-06-09T18:54:25,ok,0,0,0,0,0,1,1,1,1,0,0,0,0,0
이지트로닉스,2022-02-04,1140837,377330,20220118000223,[발행조건확정]증권신고서(지분증권),general,34.1,43.1,38.6,19000.0,22000.0,20500.0,22000.0,0.0732,,0.9375,,PER,33374.0,,1980000.0,43560000000.0,34.08,43.09,38.585,코스닥,0.0,0.0,3.0,partial,399902.0,34.0804,0.015,OK,,,,,177.4781,-0.3023,0.9375,362.9882,198.7787,2021.0,11011.0,82.61,-0.17,dart_api,peer_group_features_enriched.csv,코스닥 전기·전자,전기제품,"동사는 2008년 전력변환장치 제조·판매를 목적으로 설립되었으며, 2023년 타법인 지분투자 및 미국 법인 설립을 완료함. 전기·수소차용, 방산 전술형차량용, 통신장비용 전력변환장치를 개발하여 전기차충전기 및 신재생에너지용 DC배전으로 사업영역을 확대함. 전력변환기술 발전을 통해 친환경 모빌리티, 통신인프라 등 상용화 영역을 확대하고, 미국·중국 현지 생산체계 구축으로 글로벌 시장에 진출하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=377330,2026-06-09T18:54:26,ok,0,0,0,0,0,1,0,1,1,0,0,0,0,0
인스웨이브시스템즈,2023-09-25,1222113,450520,20230913000346,[발행조건확정]증권신고서(지분증권),general,38.96,49.14,44.05,20000.0,24000.0,22000.0,24000.0,0.0909,,,,PER,,,,,38.96,49.14,44.05,코스닥,0.0,0.0,3.0,partial,387219.0,,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 IT 서비스,소프트웨어,"동사는 2002년 설립된 소프트웨어 전문 기업으로, 2023년 코스닥에 상장했으며 2개의 비상장 종속회사를 보유하고 있음. 국내 최초 웹 표준 UI/UX 개발 플랫폼을 출시해 다양한 고객사에 공급하고, 금융 단말 솔루션 WebTop을 공급하고 있음. 핵심 플랫폼에 LLM 및 생성형 AI를 결합, 2024년 AI 에이전트 플랫폼 웹스퀘어 AI를 출시하며 인공지능 전환을 주도하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=450520,2026-06-09T18:56:11,ok,0,0,1,1,0,0,0,0,0,1,0,1,0,0
인스피언,2024-10-18,1284876,465480,20241002000231,[발행조건확정]증권신고서(지분증권),general,16.37,33.1,24.735,8000.0,10000.0,9000.0,12000.0,0.3333,3947.766,39.4777,,PER,11958.0,10137772.0,2250000.0,27000000000.0,16.38,33.1,24.74,코스닥,0.0,0.0,4.0,ok,568369.0,-0.3512,0.005,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 IT 서비스,IT서비스,"동사는 2009년 SAP 컨설팅 및 보안솔루션 개발·판매 회사로 설립되어 2024년 코스닥시장에 상장함. 현재 제조, 금융, 서비스, 공공 등 전 분야 기업 고객 대상 SAP 구축/유지보수 컨설팅, 보안솔루션, EDI 솔루션 개발 및 판매 사업을 수행하고 있음. 동사는 클라우드 기반 SaaS형 EAI솔루션 개발, 통합보안관리 솔루션 출시, API Gateway 서비스 확장 및 글로벌 EDI 서비스 확장을 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=465480,2026-06-09T18:54:27,ok,0,0,1,1,0,0,0,1,0,1,0,0,0,0
자람테크놀로지,2023-03-07,1365038,389020,20230220002105,[발행조건확정]증권신고서(지분증권),general,26.2,40.9,33.55,16000.0,20000.0,18000.0,22000.0,0.2222,,6.1735,,PER,27089.0,,,,26.14,40.91,33.525,코스닥,0.0,0.0,3.0,partial,336227.0,18.7862,0.025,OK,,,,,161.1824,2.0295,6.1735,198.1607,188.2258,2022.0,11011.0,5.28,1.26,dart_api,peer_group_features_enriched.csv,코스닥 전기·전자,통신장비,"동사는 2000년 설립된 시스템반도체 설계 전문 팹리스 기업으로, 2023년 코스닥에 상장함. 통신반도체(XGSPON칩) 및 XGSPON SFP+ ONU 제품을 주력으로, 광트랜시버, 기가와이어, 하이패스 단말기용 반도체 등 다양한 제품을 보유하고 있음. 2023년 글로벌 통신장비사와 165억원 규모의 XGSPON ASIC 계약을 체결, 2025년에는 230억원 차세대 XGSPON 계약도 추가로 체결하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=389020,2026-06-09T18:54:27,ok,0,0,0,0,0,1,0,0,0,0,0,0,0,0
제닉스,2024-09-30,1293485,381620,20240913000388,[발행조건확정]증권신고서(지분증권),general,23.44,36.95,30.195,28000.0,34000.0,31000.0,40000.0,0.2903,6891.0,68.91,,PER,44411.0,4442640.0,,,23.44,36.95,30.195,코스닥,0.0,0.0,4.0,ok,462626.0,9.9322,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 기계·장비,기계,"동사는 2010년 설립된 자동화 물류 시스템 전문기업으로, 2024년 코스닥시장에 상장함. 반도체, 디스플레이, 2차전지, 자동차 등 다양한 산업에 적용되는 AMHS(Automated Material Handling System)를 전문적으로 개발 및 공급하고 있음. 주요 제품으로는 공정 내 반송물의 보관 및 반입·반출 역할을 수행하는 Stocker와 자재를 자동 이송하는 물류로봇인 AGV/AMR을 생산하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=381620,2026-06-09T18:54:27,ok,0,0,0,0,1,1,1,1,1,0,0,0,0,0
진영,2023-06-01,816933,285800,20230519000263,[발행조건확정]증권신고서(지분증권),general,31.41,41.21,36.31,3600.0,4200.0,3900.0,5000.0,0.2821,,,,PER,6123.0,,4250000.0,21250000000.0,31.4,41.2,36.3,코스닥,0.0,0.0,3.0,partial,442940.0,18.3407,0.01,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 화학,화학,"동사는 2023년 코스닥에 상장한 플라스틱 소재 기반 고기능성 시트 전문 기업으로, 연결대상 종속회사 3개사를 보유하고 있음. ASA, ABS 등의 소재를 기반으로 내마모성, 방염 등의 기능이 추가된 친환경 플라스틱 시트를 개발·생산하며, 국내 주요 가구업체에 납품하고 있음. 박판 압출 기술과 국내 최대 규모 생산라인을 바탕으로 차량용 내장재, 가전제품용 특수 마감재로 사업을 확대하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=285800,2026-06-09T18:54:28,ok,0,0,0,0,0,0,1,1,1,0,0,0,0,0
캡스톤파트너스,2023-11-15,1497124,452300,20231103000318,[발행조건확정]증권신고서(지분증권),general,14.87,24.32,19.595,3200.0,3600.0,3400.0,4000.0,0.1765,,,,PER,4229.0,,1596000.0,,14.87,24.32,19.595,코스닥,0.0,0.0,3.0,partial,347089.0,5.415,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 기타금융,창업투자,"동사는 2008년 설립된 벤처투자회사로 중소/벤처기업에 투자금융을 제공하는 벤처캐피탈임. 기술력이 높지만 자본과 경영여건이 취약한 초기 벤처기업에게 자금과 경영서비스를 제공하고 인수합병, 상장 등을 통해 투자자금을 회수하는 금융회사임. 대출이 아닌 지분투자방식으로 벤처기업의 성장을 도모하여 기술개발 촉진과 산업구조 고도화, 고용창출을 통해 국민경제 활성화에 기여하며, 초기 벤처기업 발굴 및 투자와 투자조합 결성을 지속하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=452300,2026-06-09T18:54:29,ok,0,0,0,0,0,0,0,0,0,1,0,0,0,0
컨텍,2023-11-09,1685251,451760,20231030000344,[발행조건확정]증권신고서(지분증권),general,24.16,31.58,27.87,20300.0,22500.0,21400.0,22500.0,0.0514,21936.635,219.3664,,PER,29668.0,15613041.0,2060000.0,46350000000.0,24.0,31.5,27.75,코스닥,0.0,0.0,4.0,ok,656347.0,24.1607,0.12,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 IT 서비스,우주항공과국방,"동사는 2015년 우주산업 Downstream 솔루션 제공 목표로 설립되어 2023년 코스닥에 상장함. 우주산업 전 영역을 아우르는 풀 버티컬 체인을 완성하고, 지상국 안테나, 모뎀 제작, 관제 임무 지원 시스템, GSaaS, AI 딥러닝 분석 솔루션 제공함. 인공위성 부분품 및 본체 제작을 통해 UAE와 유럽에 납품하며, 위성통신 서비스를 통해 B2G, B2B를 넘어 B2C까지 사업을 확장하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=451760,2026-06-09T18:54:29,ok,0,0,1,1,0,0,0,0,0,0,1,0,0,0
케이엔에스,2023-12-06,1402995,432470,20231124000347,[발행조건확정]증권신고서(지분증권),general,22.34,32.93,27.635,19000.0,22000.0,20500.0,23000.0,0.122,5729.0,57.29,,PER,28327.0,4442278.0,,,22.34,32.93,27.635,코스닥,0.0,0.0,4.0,ok,341332.0,18.8054,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 기계·장비,전기제품,"동사는 2006년 설립되어 2023년 코스닥 상장함. 2025년 은성에프에이 지분 취득을 통해 종속회사를 확대함. BMA 부품을 동사의 설비를 통해 자동으로 생산하며, LGES와 SK온의 1차 벤더사에게 납품하고 있음. 동사는 AI 기반 공정 최적화 기술과 로봇 시스템을 결합해 스마트 팩토리 솔루션으로 사업을 확장하고 있으며, 지능형 로봇 개발을 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=432470,2026-06-09T18:54:30,ok,0,0,1,1,1,1,0,1,0,0,0,0,0,0
케이웨더,2024-02-22,426828,68100,20240208000055,[발행조건확정]증권신고서(지분증권),general,14.08,28.89,21.485,4800.0,5800.0,5300.0,7000.0,0.3208,,-24.3641,,PER,6750.0,,1000000.0,7000000000.0,14.08,28.89,21.485,코스닥,0.0,0.0,3.0,partial,362264.0,-3.7037,0.0,OK,,,,,146.8801,-24.6883,-24.3641,147.8146,84.2772,2023.0,11011.0,75.39,-16.81,dart_api,peer_group_features_enriched.csv,코스닥 기계·장비,IT서비스,"동사는 1997년 기상업무법 민간예보사업제도 도입에 맞춰 설립된 국내 최대 민간기상사업자로, 2024년 코스닥시장에 기술성장기업으로 상장함. 날씨 빅데이터플랫폼으로 기상 관련 개인과 기업고객의 리스크를 줄이고 삶의 질을 향상시키는 것을 목표로 하고 있음. 동사의 플랫폼은 기상 및 공기 빅데이터로 구성되어 4,000여 회원사에 데이터를 유통하고 독자적인 민간예보 맞춤형 데이터를 제공하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=068100,2026-06-09T18:54:30,ok,0,0,1,0,0,1,0,0,0,0,0,1,0,0
코난테크놀로지,2022-07-07,601988,402030,20220624000079,[발행조건확정]증권신고서(지분증권),general,25.7,37.6,31.65,21000.0,25000.0,23000.0,25000.0,0.087,,,,PER,33648.0,,1200000.0,30000000000.0,25.7,37.59,31.645,코스닥,0.0,0.0,3.0,partial,321611.0,25.7014,0.005,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 IT 서비스,소프트웨어,"동사는 1999년 설립된 AI 기술 전문기업으로, Text AI 및 Vision AI 기반의 다양한 제품을 보유하고 있음. 주요 제품으로 코난서치, 코난애널리틱스, 펄스케이, 코난챗봇, 코난 LLM, 코난와처, 코난보이스 등이 있으며, 5개 사업부를 운영하고 있음. B2B 및 B2G 중심으로 AI 솔루션을 제공하며, 생성형 AI와 데이터 분석 역량을 통해 공공 및 국방 분야의 고도화를 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=402030,2026-06-09T18:54:30,ok,0,0,1,1,0,0,0,0,0,0,0,0,0,0
코츠테크놀로지,2023-08-10,959210,448710,20230731000178,[발행조건확정]증권신고서(지분증권),general,23.69,33.65,28.67,10000.0,11500.0,10750.0,13000.0,0.2093,,,,PER,15071.0,,,13000000000.0,23.69,33.65,28.67,코스닥,0.0,0.0,3.0,partial,481817.0,13.7416,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 전기·전자,우주항공과국방,"동사는 1999년 설립된 방위산업 전문 기업으로, SBC, 군용 전시기, 무기체계 탑재용 컴퓨터 및 시스템 분야에서 차별화된 기술력을 확보하고 있음. 상용 기성품과 산업 표준 개방형 아키텍처를 활용해 고신뢰성·고성능 장비를 설계·제작하며, 방위산업 무기체계의 중요 모듈 설계 및 제조를 주력 사업으로 하고 있음. 철도 분야 전자연동장치, 초고압 직류 송전 제어기 등 민수 산업과 ESS 제어기 분야로 사업 다변화를 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=448710,2026-06-09T18:54:31,ok,0,0,0,0,1,1,0,1,0,0,1,0,0,0
코칩,2024-05-07,446901,126730,20240423000279,[발행조건확정]증권신고서(지분증권),general,9.08,28.57,18.825,11000.0,14000.0,12500.0,18000.0,0.44,,,22.52,EV/EBITDA,15399.0,,1500000.0,18000.0,9.08,28.57,18.825,코스닥,0.0,0.0,4.0,ok,652369.0,-16.8907,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 전기·전자,전기제품,"동사는 1994년 설립된 에너지 저장 장치 분야 전기전자부품 제조기업으로, 2002년 삼성전기 DLC 사업부 양수를 통해 원천 기술을 확보하였음. 칩셀카본과 칩셀 LTO를 주축으로 이차전지 제조 사업을 하며, 삼성전기 공식 파트너로서 MLCC 및 수동부품 유통 사업을 병행하고 있음. 코인형 제품의 SMD 타입 전환과 대용량 파우치 타입 라인업 추가로 대용량 에너지 저장 솔루션을 제공하는 시스템 파트너로 도약하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=126730,2026-06-09T18:54:31,ok,0,0,1,0,0,0,0,1,0,0,0,0,0,0
퀄리타스반도체,2023-10-27,1584183,432720,20231017000136,[발행조건확정]증권신고서(지분증권),general,24.13,34.25,29.19,13000.0,15000.0,14000.0,17000.0,0.2143,,,,PER,19771.0,,54000.0,30600000000.0,24.13,34.25,29.19,코스닥,0.0,0.0,3.0,partial,400734.0,14.0155,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 전기·전자,반도체와반도체장비,"동사는 2017년 설립된 초고속 인터커넥트 반도체 설계 전문 기업으로, 2023년 기술성장기업으로 코스닥에 상장함. 초고속 인터페이스 IP 라이선싱 및 디자인 서비스 사업에 주력하며, MIPI, Display Chipset, PCIe 등 폭넓은 제품 포트폴리오를 보유하고 있음. 파운드리를 이용하는 SoC 개발사와 디자인하우스를 대상으로 2020년부터 다수의 IP 양산 실적을 기록, 안정적인 사업 기반을 구축하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=432720,2026-06-09T18:54:34,ok,0,0,0,0,0,1,0,0,0,0,0,0,0,0
클로봇,2024-10-28,1784914,466100,20241015000370,[발행조건확정]증권신고서(지분증권),general,25.22,35.51,30.365,9400.0,10900.0,10150.0,13000.0,0.2808,9245.0,92.45,,PER,14576.0,25136306.0,3000000.0,39000000000.0,25.22,35.51,30.365,코스닥,0.0,0.0,4.0,ok,916263.0,10.8123,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 IT 서비스,기계,"동사는 2013년 설립되어 2024년 코스닥시장에 기술성장기업으로 상장하였으며, 범용 자율주행 솔루션 CHAMELEON과 로봇 관제 솔루션 CROMS를 라이선스 형태로 공급하고 있음. 동사는 공공·생활 분야의 안내, 배송, 순찰 서비스와 물류 및 제조 자동화 영역에서 로봇 기반 서비스를 제공하고 있음. 동사는 다양한 환경에서 높은 복잡도의 로봇 서비스를 구현하며, 기술 개발과 특허 확보를 통해 경쟁력을 강화하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=466100,2026-06-09T18:54:35,ok,0,0,1,0,1,0,0,1,1,0,0,0,0,0
탑런토탈솔루션,2024-11-01,814582,336680,20241022000128,[발행조건확정]증권신고서(지분증권),general,37.85,46.73,42.29,12000.0,14000.0,13000.0,18000.0,0.3846,27662.756,276.6276,,PER,,19592224.0,2500000.0,45000000000.0,37.8,46.7,42.25,코스닥,0.0,0.0,4.0,ok,586348.0,,0.04,NO_XML_DR,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 전기·전자,자동차부품,"동사는 2024년 코스닥에 상장한 차량용 디스플레이 및 OLED 부품 전문 기업으로, OLED 장비의 탑런에이피솔루션과 소재의 탑런머티리얼솔루션을 보유하고 있음. 부품 부문에서 차량용 BLU, IVI, HUD 등 전장솔루션과 OLED 및 TV부품, 금형 등 IT솔루션을 제공하고 있음. 동사는 20년간 BLU 생산 노하우와 전공정 자동화로 경쟁력을 확보하고, 중국 및 베트남 공장을 통해 신속한 납기 대응 체계를 구축하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=336680,2026-06-09T18:54:35,ok,0,0,1,0,1,1,1,1,1,0,0,0,0,0
트루엔,2023-05-17,1134216,417790,20230503000315,[발행조건확정]증권신고서(지분증권),general,23.47,36.22,29.845,10000.0,12000.0,11000.0,12000.0,0.0909,,,,PER,15680.0,,2500000.0,30000000000.0,23.47,36.22,29.845,코스닥,0.0,0.0,3.0,partial,406518.0,23.4694,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 전기·전자,전자장비와기기,"동사는 2005년 디지털 영상감시시스템 및 IoT 솔루션 전문기업으로 설립되어 2023년 코스닥시장에 상장하였음. IP카메라 태동기부터 영상 전송 코덱 개발 및 H.264 IP카메라를 업계 최초로 출시하며 IP카메라 전문 업체로서 입지를 구축하였음. 주요 사업은 디지털 영상감시시스템과 IoT 사업으로 구분되며, IP카메라, 영상스트리밍솔루션, Zoom Block 등을 생산하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=417790,2026-06-09T18:54:36,ok,0,0,1,0,0,1,0,1,0,0,0,0,0,0
티엑스알로보틱스,2025-03-20,1458161,484810,20250307001078,[발행조건확정]증권신고서(지분증권),general,25.49,36.53,31.01,11500.0,13500.0,12500.0,13500.0,0.08,,,,PER,18119.0,11453434.0,3075400.0,41517900000.0,25.49,36.53,31.01,코스닥,0.0,0.0,3.0,partial,1093809.0,25.4926,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 기계·장비,기계,"동사는 2017년 설립된 물류자동화 및 로봇자동화 솔루션 회사로, 2024년 로탈을 흡수합병하고 2025년 코스닥에 상장함. 물류자동화 부문은 휠소터 등 화물 분류 자동화 장비와 솔루션을 제공하며, 로봇자동화 부문은 AMR 등 맞춤형 솔루션을 공급하고 있음. 동사는 서비스로봇 신사업을 추진하며, 해외 기업과 기술 협력을 통해 자체 생산 및 판매를 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=484810,2026-06-09T18:54:37,ok,0,0,1,0,1,1,0,1,0,0,0,0,0,0
티이엠씨,2023-01-19,1301252,425040,20230109000347,[발행조건확정]증권신고서(지분증권),general,19.7,32.4,26.05,32000.0,38000.0,35000.0,28000.0,-0.2,,421.8355,,PER,47325.0,,31250.0,,19.7,32.38,26.04,코스닥,0.0,0.0,3.0,partial,639425.0,40.8347,0.01,OK,,,,,3517.4013,532.6537,421.8355,2029.633,1008.1338,2022.0,11011.0,101.33,15.14,dart_api,peer_group_features_enriched.csv,코스닥 화학,반도체와반도체장비,"동사는 2015년 설립된 반도체 공정용 특수가스 제조기업으로, 2016년 SK하이닉스 협력사 등록 및 2018년 기술 혁신 기업 선정으로 기술협력 관계를 구축함. 가스 합성 및 수전해, 희귀가스 추출 및 분리, 특수가스 정제 등 전 공정을 내재화하며, 반도체용 특수가스, 반도체 및 2차전지 장비 사업을 영위함. 전 공정의 국내 내재화와 자동화 설비를 구축하고, 재활용 기술을 통한 공급망 안정화와 ESG 경영을 지향하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=425040,2026-06-09T18:54:37,ok,0,0,0,0,1,1,1,1,0,0,0,0,0,0
파두,2023-08-07,1292291,440110,20230726000458,[발행조건확정]증권신고서(지분증권),general,24.2,36.4,30.3,26000.0,31000.0,28500.0,31000.0,0.0877,94820.0,948.2,,PER,40912.0,,6250000.0,193750000000.0,24.2,36.4,30.3,코스닥,0.0,0.0,4.0,ok,864182.0,24.2276,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 전기·전자,반도체와반도체장비,"동사는 2015년 설립된 데이터센터 특화 시스템 반도체 팹리스 기업이며, 2023년 기술성장기업으로 코스닥시장에 상장함. 핵심제품은 고부가가치 영역인 기업용 SSD에 필수적인 SSD 컨트롤러임. 기업용 SSD는 높아지는 기술적 요구사항으로 소수 글로벌 기업만 개발/양산 가능하며, 동사는 클라우드와 AI, 5G, 자율주행 등 데이터 수요 증가에 따른 데이터센터 영역에 집중하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=440110,2026-06-09T18:54:37,ok,0,0,1,1,0,1,0,0,1,0,0,0,0,0
포스뱅크,2024-01-29,862312,105760,20240115000358,[발행조건확정]증권신고서(지분증권),general,17.23,28.26,22.745,13000.0,15000.0,14000.0,18000.0,0.2857,4479.0,44.79,,PER,18122.0,,1500000.0,27000000000.0,17.23,28.26,22.745,코스닥,0.0,0.0,4.0,ok,418687.0,0.6732,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 기계·장비,상업서비스와공급품,"동사는 2003년 설립된 POS 및 KIOSK 개발 제조 전문기업으로, 2024년 코스닥에 상장했으며, 미국, 중국, 유럽에 법인 및 연락사무소를 확대하고 있음. 카드 판독기, 바코드 리더 등과 호환되는 POS 및 무인 주문 KIOSK 시스템을 개발하여 외식업과 소매 유통업에 공급하고 있음. 평택공장에 자동 생산 라인을 구축하여 연간 최대 283,000대를 생산하며, 80여 개국에 제품을 공급하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=105760,2026-06-09T18:54:38,ok,0,0,0,0,0,1,0,1,0,0,0,0,0,0
퓨릿,2023-10-18,1027828,445180,20231004000216,[발행조건확정]증권신고서(지분증권),general,28.0,40.5,34.25,8800.0,10700.0,9750.0,10700.0,0.0974,,,,EV/EBITDA,14824.0,,4137000.0,,28.0,40.5,34.25,코스닥,0.0,0.0,3.0,partial,562108.0,27.8198,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 화학,반도체와반도체장비,"동사는 2010년 산업용 및 디스플레이 공정 폐유기용제 회수·정제 사업으로 설립되어 2023년 코스닥 상장함. 초고순도 반도체용 케미컬과 디스플레이용, 산업용 케미컬을 생산하며, 반도체 포토리소그래피와 LCD 배향막 세정제 원재료를 주력으로 공급함. 지속적 연구개발로 정제 생산방식에서 합성 생산방식으로 확장하고, 국내외 반도체 및 소재업체에 납품해 지속 성장하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=445180,2026-06-09T18:54:38,ok,0,0,0,0,0,1,1,1,0,0,0,0,0,0
피아이이,2025-02-04,1429220,452450,20250116000121,[발행조건확정]증권신고서(지분증권),general,23.97,39.17,31.57,4000.0,5000.0,4500.0,5000.0,0.1111,11981.0,119.81,,PER,6576.0,36201000.0,3600000.0,14400000000.0,23.96,39.17,31.565,코스닥,0.0,0.0,4.0,ok,458502.0,23.9659,0.005,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 기계·장비,IT서비스,"동사는 2018년 설립되어 2025년 코스닥 시장에 상장한 AI 기반 제조지능화 솔루션 전문기업임. 딥러닝 비전 기술과 피지컬 AI를 결합하여 첨단 제조 공정에 초정밀 AI 검사 기능을 제공하고, 데이터를 통합 분석하여 스마트팩토리 토탈 솔루션을 공급함. AX사업부를 중심으로 신규 영역을 확장하고 AI 모델 경량화 기술로 B2B AI 시장 주도권을 선점하며 지속 성장하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=452450,2026-06-09T18:54:39,ok,0,0,1,1,0,1,0,1,0,0,0,0,0,0
